"DPT_EXE","DEPART","ARRIVEE","NBRE"
"21",21573,21633,1
"71",71014,58196,1
"21",21425,21341,1
"25",21617,21087,1
"21",21231,58226,1
"26",84045,26220,1
"71",21330,71118,1
"21",21048,21408,1
"21",21501,21152,1
"21",21425,88435,1
"21",21458,21054,1
"21",21054,71149,1
"89",21231,21059,1
"21",21568,21660,1
"37",37194,37003,1
"25",94043,21179,1
"21",21590,0,1
"21",21646,75056,1
"39",21999,39198,1
"39",39072,39300,1
"21",21000,21657,1
"21",21309,21617,1
"73",73064,73024,1
"25",21617,21590,1
"42",42147,63132,1
"21",21515,21053,1
"21",21175,21292,1
"21",25000,21120,1
"21",21108,71263,1
"89",69133,21231,1
"21",25056,21390,1
"21",21425,21526,1
"54",54395,54650,1
"52",52269,70122,1
"13",83137,13055,1
"21",21005,21038,1
"21",21127,71270,1
"21",21655,52269,1
"21",21440,21515,1
"52",52355,52269,1
"39",39300,39171,1
"21",58003,21231,1
"21",21464,61358,1
"88",88304,88516,1
"69",69385,69383,1
"21",21000,21086,1
"31",31239,31483,1
"74",74019,74191,1
"33",33063,33281,1
"34",34166,34500,1
"21",21085,21617,1
"21",21381,71076,1
"21",21495,38066,1
"25",21657,21617,1
"74",74065,74243,1
"91",91613,91223,1
"21",21054,69385,1
"21",21425,21678,1
"89",89387,89373,1
"21",89260,10387,1
"20",20033,20007,1
"21",21027,21408,1
"73",73187,73065,1
"74",74225,74181,1
"59",59122,62498,1
"89",21576,21603,1
"06",6010,6088,1
"07",7245,69123,1
"21",27501,21231,1
"21",21179,21166,1
"21",21012,21685,1
"59",59172,59172,1
"67",21617,67482,1
"58",21584,71076,1
"21",71073,21673,1
"89",21603,21448,1
"21",13216,21231,1
"89",21425,21203,1
"21",52001,21278,1
"71",71076,21148,1
"71",21615,21231,1
"89",21603,21434,1
"89",21279,21154,1
"71",71076,21295,1
"21",21461,39198,1
"07",69999,7324,1
"78",78621,78158,1
"21",21677,71076,1
"25",70550,70550,1
"69",69076,69034,1
"71",0,69123,1
"01",69092,21231,1
"03",3190,3310,1
"21",92060,21171,1
"21",21224,21425,1
"21",21307,21154,1
"21",21339,21515,1
"89",21107,21231,1
"71",71153,71118,1
"21",21231,71493,1
"89",21651,21231,1
"94",94017,89460,1
"33",33240,33318,1
"39",21231,69386,1
"90",90097,25031,1
"21",21124,21000,1
"71",71519,71076,1
"21",21317,21142,1
"58",21231,58003,1
"25",39300,25056,1
"71",71184,69266,1
"58",58079,58005,1
"67",67324,67046,1
"71",21200,71081,1
"21",21171,21076,1
"89",21501,21054,1
"71",71151,71153,1
"71",21617,71118,1
"39",21054,71475,1
"39",71558,71475,1
"03",3185,63113,1
"21",9286,21630,1
"71",71076,21186,1
"89",21531,89025,1
"21",69029,21196,1
"21",21617,21026,1
"21",21461,21582,1
"71",21420,71182,1
"71",71201,71071,1
"21",21166,61358,1
"21",21231,93005,1
"71",71076,21060,1
"89",21617,21390,1
"21",21214,21617,1
"21",21617,21168,1
"03",3195,3185,1
"67",57630,54395,1
"94",92073,92063,1
"39",39198,21501,1
"21",71076,21152,1
"21",21317,21587,1
"21",21166,21031,1
"21",48034,21540,1
"25",21452,71118,1
"89",21555,21617,1
"88",88383,88124,1
"21",21002,25056,1
"75",91471,75105,1
"21",21038,71131,1
"21",71202,21569,1
"21",21278,21293,1
"01",1248,1333,1
"72",41269,41238,1
"89",89318,21603,1
"21",71118,21086,1
"21",21166,21170,1
"78",78498,78358,1
"21",21135,75119,1
"21",21494,21617,1
"93",75120,94067,1
"21",21361,75117,1
"39",25056,39072,1
"21",71076,21374,1
"25",21241,21617,1
"37",37267,37230,1
"21",21158,70550,1
"89",89473,89206,1
"78",78498,92044,1
"21",21617,21265,1
"21",21540,25434,1
"01",69013,71267,1
"31",31999,31004,1
"54",21617,54395,1
"21",21295,21639,1
"21",21617,21235,1
"84",4213,84145,1
"37",37156,37060,1
"71",71122,21231,1
"71",21231,71122,1
"21",21515,21339,1
"93",93010,93008,1
"77",93029,75113,1
"21",21481,69385,1
"21",21007,71014,1
"93",93061,75120,1
"21",21140,71014,1
"21",13032,21166,1
"25",25632,90097,1
"89",21603,21560,1
"71",21231,71466,1
"69",69152,21554,1
"21",74924,21231,1
"71",58196,71190,1
"10",10170,10387,1
"21",21408,21176,1
"21",21317,21536,1
"89",21138,21231,1
"21",21292,71190,1
"21",21205,75118,1
"21",69152,21317,1
"21",21632,21038,1
"89",21227,21231,1
"89",89294,89206,1
"63",63387,3310,1
"21",21685,21404,1
"69",69010,69243,1
"21",52269,21359,1
"21",21231,39266,1
"21",21617,21655,1
"25",89025,21247,1
"71",71014,71390,1
"21",21267,71076,1
"21",21231,18236,1
"70",70058,21135,1
"74",74019,74173,1
"21",21231,89242,1
"25",21412,21617,1
"93",93066,93048,1
"21",21165,21617,1
"12",12208,34172,1
"88",88082,88413,1
"89",89418,89025,1
"91",91021,92060,1
"21",21231,70550,1
"39",39573,39198,1
"21",21030,75935,1
"25",21231,21177,1
"49",49189,49007,1
"21",21086,21000,1
"31",31483,31239,1
"21",69029,21015,1
"21",21154,89260,1
"88",88181,88413,1
"21",21035,52121,1
"25",25056,21071,1
"25",25578,25271,1
"21",21414,21501,1
"21",21027,67482,1
"49",49099,85048,1
"71",71263,71076,1
"21",69123,21636,1
"21",69123,21440,1
"21",21486,21171,1
"89",21361,75115,1
"21",21259,89025,1
"21",21396,21515,1
"21",21231,79166,1
"41",41269,41018,1
"21",21603,21147,1
"21",21584,21677,1
"21",21023,39462,1
"91",91345,91687,1
"26",38185,38559,1
"21",21663,75056,1
"91",91471,91272,1
"39",21231,21269,1
"21",21043,21484,1
"89",21425,21122,1
"77",75056,77350,1
"21",21031,75105,1
"25",21054,21652,1
"25",75056,21171,1
"69",69029,21373,1
"21",69383,21209,1
"21",21024,21000,1
"21",21054,21239,1
"21",21054,71442,1
"25",21643,21231,1
"89",89209,41106,1
"10",10298,10323,1
"21",71076,21480,1
"54",54547,21054,1
"21",21038,54462,1
"85",85146,85146,1
"21",0,9286,1
"21",21000,21362,1
"21",21617,21629,1
"21",21231,21669,1
"39",39056,71014,1
"21",21541,21554,1
"21",21301,1711,1
"94",94017,94068,1
"21",21628,52269,1
"21",54196,21603,1
"25",25078,25056,1
"21",34126,21231,1
"25",21712,21617,1
"89",21425,89005,1
"89",89074,21154,1
"21",21523,0,1
"39",21231,25021,1
"25",21599,21617,1
"21",21154,92051,1
"71",21193,71076,1
"26",26362,7010,1
"13",30189,84019,1
"89",21518,21603,1
"25",21285,21231,1
"21",21231,21470,1
"21",21191,21038,1
"25",21027,21617,1
"71",21464,21461,1
"21",21196,69029,1
"21",21383,21290,1
"21",21408,21200,1
"71",21461,26347,1
"25",21617,21035,1
"89",21060,21105,1
"39",21493,39198,1
"75",75116,92012,1
"83",83061,83141,1
"71",71295,71076,1
"93",93005,93006,1
"21",21511,21617,1
"26",26113,26362,1
"21",21103,54547,1
"71",21582,21684,1
"21",21231,71029,1
"89",89024,21456,1
"21",21200,71400,1
"52",21278,21599,1
"21",21166,21523,1
"21",69123,21107,1
"21",21617,21394,1
"89",89206,89468,1
"21",21577,71182,1
"97",97103,97120,1
"21",21541,21038,1
"58",58194,58110,1
"89",21231,21106,1
"21",71170,21231,1
"91",91021,91433,1
"21",21231,84113,1
"71",71340,21231,1
"21",21334,71073,1
"25",99999,21038,1
"21",21617,21075,1
"89",21504,21231,1
"57",57606,57063,1
"69",69127,69152,1
"25",21231,21337,1
"21",69181,21016,1
"39",39153,39300,1
"21",21500,21166,1
"71",71231,71306,1
"31",31555,32013,1
"21",21231,70058,1
"10",21693,89024,1
"21",21166,21622,1
"21",25056,21661,1
"89",21699,21231,1
"89",21501,21615,1
"21",21554,75114,1
"71",62823,71306,1
"21",21204,21425,1
"21",0,21023,1
"84",84137,26220,1
"21",21302,10333,1
"21",21425,21515,1
"25",21295,21054,1
"93",93047,93062,1
"21",21800,21200,1
"21",21611,21611,1
"71",21340,71014,1
"21",21023,71153,1
"21",21132,75114,1
"91",75114,91691,1
"94",93066,93048,1
"70",21574,21278,1
"21",71153,21334,1
"89",21633,21231,1
"52",52121,21486,1
"71",21325,71182,1
"30",30133,34172,1
"89",21603,21082,1
"21",21515,21607,1
"71",21054,69388,1
"71",21250,71640,1
"25",21322,21054,1
"25",71076,21450,1
"54",54400,54184,1
"77",89287,89387,1
"34",34320,34172,1
"70",70058,21482,1
"21",21464,21148,1
"27",27229,27229,1
"58",58079,89158,1
"25",71014,21582,1
"21",10387,21125,1
"06",6088,6077,1
"21",71014,21593,1
"35",35069,35165,1
"21",25056,21307,1
"78",78158,78502,1
"25",21423,71475,1
"25",21582,71076,1
"21",21603,21162,1
"89",21306,21231,1
"21",71118,25056,1
"34",34032,34052,1
"21",71100,21112,1
"25",21231,21349,1
"25",25056,21371,1
"21",21502,21607,1
"17",17421,21231,1
"38",38516,38421,1
"71",71309,21231,1
"21",21259,21154,1
"25",21054,21447,1
"25",21231,21643,1
"03",3103,3185,1
"25",21231,21567,1
"21",21231,71101,1
"84",84003,84003,1
"21",75114,21231,1
"21",21092,21617,1
"21",89197,21546,1
"70",21618,70279,1
"83",83126,83126,1
"21",21464,21691,1
"25",21199,21231,1
"91",91338,91471,1
"52",88321,52064,1
"71",71014,21584,1
"70",70279,70026,1
"71",71131,71071,1
"58",89328,21231,1
"21",21452,39076,1
"71",0,21037,1
"21",94034,21425,1
"25",69152,21054,1
"21",21559,21611,1
"21",21023,21327,1
"21",21515,21074,1
"21",21671,21154,1
"25",25056,71323,1
"71",25056,21606,1
"21",21154,21671,1
"21",21510,21425,1
"25",21231,21333,1
"73",73290,73248,1
"92",75110,92023,1
"39",21231,39436,1
"21",21038,21261,1
"19",19272,87085,1
"21",21617,21033,1
"21",89025,21143,1
"75",75114,75113,1
"58",21403,71076,1
"21",25056,21446,1
"21",21278,21191,1
"21",21384,21054,1
"25",21054,69383,1
"25",21231,21663,1
"21",39000,21250,1
"25",21166,21347,1
"25",21534,71076,1
"21",21318,71014,1
"25",21599,21515,1
"21",71190,21231,1
"58",58079,21603,1
"21",21708,75056,1
"25",21054,21186,1
"25",21617,21278,1
"77",77288,77022,1
"89",21231,58086,1
"21",21603,21444,1
"21",1109,21408,1
"21",21437,21278,1
"75",75120,93053,1
"71",71076,71190,1
"71",21231,71192,1
"21",52121,21378,1
"21",21183,21054,1
"50",50215,53130,1
"25",21231,21428,1
"21",21502,54547,1
"89",21231,21462,1
"11",11014,11262,1
"21",60597,21038,1
"21",91159,69000,1
"21",52121,21252,1
"89",21231,21473,1
"86",86137,86070,1
"21",21617,53012,1
"21",21166,75113,1
"21",21617,21414,1
"70",90097,90008,1
"21",21556,21038,1
"21",21432,94043,1
"26",26092,7324,1
"21",21278,21656,1
"69",69389,69382,1
"21",21054,21176,1
"85",85222,85047,1
"25",21617,21038,1
"69",69381,21231,1
"21",21408,21373,1
"10",21336,21617,1
"34",34255,34343,1
"13",13055,13070,1
"22",22219,56151,1
"23",23193,23165,1
"89",21198,21231,1
"21",52269,21383,1
"25",21054,21236,1
"21",21231,79064,1
"21",21624,21515,1
"71",71585,21054,1
"21",21190,21617,1
"71",71076,71564,1
"25",21231,21016,1
"39",39028,39198,1
"21",21148,71475,1
"21",75105,21031,1
"21",21154,21123,1
"34",34000,34150,1
"21",21408,21043,1
"21",21611,21087,1
"89",21204,89024,1
"21",21295,0,1
"73",73181,73057,1
"83",83922,83085,1
"21",21426,21531,1
"70",21231,21540,1
"85",85288,85194,1
"21",21131,71076,1
"89",71118,21231,1
"71",71342,71176,1
"25",25056,21016,1
"20",20311,20033,1
"21",70198,21574,1
"25",21317,21171,1
"71",71076,71310,1
"21",61358,21617,1
"71",71499,71153,1
"21",21584,21069,1
"21",75101,21231,1
"92",75115,78999,1
"21",21279,21617,1
"78",93048,94067,1
"70",25056,21231,1
"94",94054,94028,1
"25",25403,25462,1
"25",21617,21656,1
"21",21408,21110,1
"21",21278,0,1
"21",21249,71118,1
"34",34150,34500,1
"21",21699,69123,1
"21",21257,21154,1
"25",21231,21373,1
"25",21582,71014,1
"21",10141,21305,1
"42",42275,42275,1
"21",21617,21518,1
"10",10323,10368,1
"21",69123,21422,1
"21",70279,21056,1
"21",21084,21603,1
"21",67482,21482,1
"21",21446,21663,1
"78",78650,78146,1
"21",21317,21586,1
"21",65101,21231,1
"14",14327,14118,1
"58",58271,58079,1
"21",21638,52405,1
"25",21166,21474,1
"21",21317,21338,1
"95",95394,95500,1
"21",21038,21599,1
"63",63113,63370,1
"21",21603,21029,1
"30",13004,13004,1
"21",21641,73179,1
"21",71342,21231,1
"25",70279,25056,1
"84",84007,84088,1
"21",21332,71270,1
"89",21277,21231,1
"89",89074,77186,1
"71",71076,0,1
"21",75056,21425,1
"77",77288,75113,1
"13",13201,13055,1
"71",21193,71182,1
"21",21638,38185,1
"21",25000,21700,1
"89",21501,21525,1
"67",67544,67672,1
"21",89025,21449,1
"95",95428,95504,1
"74",74281,74180,1
"74",74256,74173,1
"25",39198,21554,1
"21",71182,21080,1
"89",21525,21584,1
"21",21515,71270,1
"21",21663,0,1
"25",21517,94043,1
"21",21267,25000,1
"21",21675,71014,1
"11",11206,11069,1
"21",71182,21663,1
"21",21158,21171,1
"89",89418,21454,1
"21",21607,21568,1
"39",39236,39300,1
"66",66136,66008,1
"45",45004,89387,1
"21",21381,21425,1
"21",10333,21524,1
"75",75110,93066,1
"77",77022,77288,1
"21",69123,69123,1
"25",21231,25397,1
"21",70279,21522,1
"69",69137,69123,1
"21",21166,21446,1
"21",54395,21202,1
"74",74239,74181,1
"34",34172,34192,1
"39",39502,39198,1
"61",61448,28280,1
"52",52113,52269,1
"21",21054,74208,1
"11",11262,11100,1
"89",21231,75108,1
"21",21405,21405,1
"71",21170,21231,1
"75",92050,92073,1
"21",21338,21611,1
"21",21558,71182,1
"70",21348,70279,1
"39",39478,39491,1
"25",21231,21510,1
"21",21476,71182,1
"30",30133,30189,1
"21",21337,71182,1
"31",31497,31488,1
"21",21412,71100,1
"21",71475,21318,1
"21",21170,71475,1
"21",21154,52017,1
"21",21152,21501,1
"21",21446,21054,1
"21",21298,21278,1
"21",10033,21154,1
"59",59220,59350,1
"21",21056,55029,1
"21",74065,0,1
"21",21023,0,1
"21",71475,21294,1
"21",21336,21515,1
"25",25307,25462,1
"17",17311,17461,1
"21",94043,21540,1
"21",21179,21277,1
"77",92024,75112,1
"21",70280,0,1
"21",21231,10387,1
"59",59523,59168,1
"21",21408,21391,1
"21",21278,21330,1
"21",21054,21263,1
"21",71001,21231,1
"25",25413,25462,1
"21",69385,21473,1
"21",21515,59350,1
"21",21166,21032,1
"21",21196,21196,1
"21",8426,21087,1
"52",52121,21202,1
"07",69123,7245,1
"70",21617,21574,1
"21",21446,71295,1
"21",71182,21416,1
"25",21231,21339,1
"49",49007,53077,1
"21",21166,67482,1
"92",92048,92023,1
"21",21337,21054,1
"21",21633,75056,1
"21",21231,88187,1
"52",52124,52269,1
"94",94018,75112,1
"93",93008,93013,1
"21",21285,21554,1
"21",21535,21227,1
"94",92046,75114,1
"21",10034,21115,1
"21",21054,5130,1
"25",25056,21409,1
"70",25056,70514,1
"21",75105,21154,1
"33",33063,33192,1
"21",21131,71073,1
"21",21584,21249,1
"21",21317,21345,1
"44",44131,44184,1
"21",21103,39233,1
"71",71182,71512,1
"21",69029,21636,1
"25",21232,21231,1
"25",21425,21231,1
"21",21038,21175,1
"21",21408,21369,1
"83",83115,83061,1
"21",21603,58180,1
"21",74239,21231,1
"01",71270,1306,1
"10",21305,10034,1
"39",39339,39478,1
"57",57031,57019,1
"89",21635,21231,1
"89",21603,21061,1
"21",21259,89024,1
"21",94076,21038,1
"38",38432,38516,1
"21",21292,21148,1
"77",75119,94069,1
"21",21699,75056,1
"75",75115,75112,1
"77",77155,77307,1
"21",21617,21646,1
"25",21617,21004,1
"21",21433,70279,1
"75",75112,75119,1
"39",39300,39447,1
"21",21458,21408,1
"25",21347,21054,1
"21",39198,61358,1
"21",21142,25056,1
"21",21231,58151,1
"21",21156,21054,1
"01",71270,21231,1
"25",21054,21554,1
"21",42188,21231,1
"21",21800,71270,1
"90",25547,90097,1
"21",21250,21240,1
"25",92024,21231,1
"21",39100,21190,1
"21",39198,21067,1
"21",21038,21481,1
"52",10387,21034,1
"13",30189,21231,1
"71",71073,21606,1
"01",1053,1447,1
"21",21663,39198,1
"85",85022,85191,1
"92",92024,75113,1
"71",21531,71014,1
"21",21584,21381,1
"21",21607,69029,1
"52",52534,52448,1
"21",21523,21166,1
"21",21608,21000,1
"88",88124,88383,1
"30",30189,13108,1
"21",21381,21501,1
"25",21617,21464,1
"21",21166,21680,1
"21",21231,52292,1
"70",70032,21231,1
"21",21440,21464,1
"21",21166,21522,1
"21",21292,21175,1
"10",10317,94079,1
"52",21231,21350,1
"21",21038,21618,1
"21",21054,24103,1
"39",39016,39273,1
"21",21670,21663,1
"89",21523,21054,1
"25",25420,25015,1
"21",21558,71443,1
"68",68682,68224,1
"89",21640,21603,1
"21",1711,21332,1
"71",71215,71182,1
"88",54260,54329,1
"89",21515,21452,1
"21",67482,21027,1
"41",41018,41032,1
"21",21496,69152,1
"64",64160,64102,1
"21",21408,21587,1
"89",21580,21603,1
"33",33238,33318,1
"12",12300,12202,1
"25",21617,21337,1
"51",51050,51230,1
"92",92064,92064,1
"25",71076,21194,1
"94",94076,94043,1
"21",58003,71014,1
"21",21290,21535,1
"21",71118,21249,1
"42",69123,69152,1
"54",54547,21340,1
"71",21461,21582,1
"39",25056,25021,1
"89",21235,21231,1
"21",99999,21355,1
"71",71423,69029,1
"71",69029,71423,1
"21",21222,71182,1
"03",3298,3190,1
"21",69152,21185,1
"71",71566,21231,1
"57",57672,57331,1
"51",51058,21560,1
"21",21661,21021,1
"21",71182,21337,1
"78",78358,78498,1
"21",21584,21380,1
"21",21023,21660,1
"37",37151,37261,1
"21",21231,70280,1
"21",54547,21054,1
"21",21515,21215,1
"78",78158,78208,1
"21",21309,10387,1
"70",25056,70402,1
"21",89385,21231,1
"58",21584,21538,1
"21",21231,21697,1
"26",7245,69123,1
"89",89024,89349,1
"21",21171,21057,1
"75",91640,91180,1
"21",69029,21133,1
"21",21235,21617,1
"71",71182,21699,1
"70",25056,25475,1
"21",10333,21302,1
"25",21356,21461,1
"83",83087,83116,1
"54",54430,54395,1
"21",86160,21060,1
"71",71154,69034,1
"21",21231,50626,1
"21",21172,21540,1
"21",21526,21425,1
"49",49046,49328,1
"92",92900,92072,1
"21",21166,21398,1
"84",84072,84031,1
"25",21607,71475,1
"21",62271,21054,1
"21",21166,21421,1
"89",89142,91514,1
"89",21278,21617,1
"94",91691,91691,1
"71",71340,71342,1
"71",71512,21054,1
"25",21231,21056,1
"21",0,21321,1
"21",21603,21469,1
"25",25056,21103,1
"21",21425,21321,1
"39",39266,25434,1
"71",71014,21673,1
"21",21617,62418,1
"94",94015,93051,1
"89",21231,21555,1
"34",34270,34077,1
"21",1001,21028,1
"21",89257,21603,1
"21",21171,21487,1
"71",71182,21103,1
"25",18060,21166,1
"21",21525,69300,1
"83",83137,83906,1
"21",21292,21157,1
"25",21527,21054,1
"88",88160,88158,1
"21",21584,21479,1
"21",45091,21054,1
"21",21317,70279,1
"21",71118,21154,1
"69",69289,69290,1
"44",44020,44109,1
"21",75056,21027,1
"51",51662,51454,1
"74",74269,74181,1
"21",21408,21405,1
"21",21231,71309,1
"21",21481,21209,1
"58",89238,89024,1
"71",71475,21558,1
"54",54382,57031,1
"21",21166,21477,1
"51",51172,51454,1
"21",21231,39491,1
"21",21138,21515,1
"21",21626,21603,1
"69",69081,21054,1
"25",21231,21569,1
"21",69081,21273,1
"26",26009,38344,1
"01",1231,71270,1
"25",21054,71014,1
"38",38516,38432,1
"25",25056,21180,1
"52",52121,52177,1
"21",21000,21267,1
"21",70279,21482,1
"67",67462,67462,1
"21",71182,21278,1
"71",21527,71235,1
"92",92902,92019,1
"21",21154,89074,1
"21",25056,21603,1
"21",52121,21416,1
"89",21394,21231,1
"29",29016,29151,1
"89",21282,21231,1
"25",39500,21231,1
"25",25015,25462,1
"21",39101,21572,1
"71",71438,71014,1
"21",71076,21475,1
"89",21546,21231,1
"21",21683,21617,1
"21",39476,21054,1
"21",21231,71578,1
"89",21082,21603,1
"25",25271,25578,1
"21",21591,21054,1
"21",21054,21591,1
"21",21355,21130,1
"13",13028,13085,1
"21",21060,75056,1
"21",21355,99999,1
"21",21147,21603,1
"21",10387,89260,1
"39",39198,21639,1
"89",89197,21531,1
"89",21273,21231,1
"71",21054,21297,1
"88",54357,88209,1
"21",21695,21054,1
"21",21150,21611,1
"21",21166,1374,1
"39",39072,39391,1
"75",75012,21330,1
"34",34343,34255,1
"58",58278,58194,1
"75",94800,91800,1
"21",75014,21170,1
"25",21231,21211,1
"21",21000,21310,1
"89",21568,21231,1
"39",69123,71566,1
"21",39233,21617,1
"21",75056,21633,1
"10",10034,21302,1
"21",21584,21607,1
"21",21444,21617,1
"25",21461,71475,1
"89",21550,21231,1
"25",21617,21010,1
"78",28185,95018,1
"21",21231,13216,1
"37",37212,37050,1
"12",12083,12089,1
"10",10333,10317,1
"21",21425,21083,1
"21",21535,0,1
"89",89024,89253,1
"25",21054,69152,1
"21",21406,21617,1
"21",21617,21255,1
"71",71182,21480,1
"21",21319,21515,1
"70",21574,70041,1
"39",39198,21183,1
"21",21223,21515,1
"25",25512,25462,1
"70",21231,99999,1
"25",21231,21566,1
"89",89387,89134,1
"07",7146,7186,1
"68",68121,68224,1
"21",21432,75056,1
"29",29232,29232,1
"21",21201,10387,1
"21",21425,69204,1
"21",21617,21633,1
"38",38563,38386,1
"89",58058,58194,1
"71",71153,71499,1
"06",6069,6085,1
"21",21171,21481,1
